x,y,z,Ground Truth
-0.038818,0.981812,-0.086426,leftSide
-0.038818,0.981812,-0.086426,leftSide
-0.037842,0.981079,-0.088745,leftSide
-0.037842,0.981079,-0.088745,leftSide
-0.037842,0.981079,-0.088745,leftSide
-0.037842,0.981079,-0.088745,leftSide
-0.037842,0.981079,-0.088745,leftSide
-0.037842,0.981079,-0.088745,leftSide
-0.037842,0.981079,-0.088745,leftSide
-0.03894,0.980835,-0.089111,leftSide
-0.03894,0.980835,-0.089111,leftSide
-0.03894,0.980835,-0.089111,leftSide
-0.03894,0.980835,-0.089111,leftSide
-0.03894,0.980835,-0.089111,leftSide
-0.03894,0.980835,-0.089111,leftSide
-0.03894,0.980835,-0.089111,leftSide
-0.03894,0.980835,-0.089111,leftSide
-0.039185,0.983154,-0.088623,leftSide
-0.039185,0.983154,-0.088623,leftSide
-0.039185,0.983154,-0.088623,leftSide
-0.039185,0.983154,-0.088623,leftSide
-0.039185,0.983154,-0.088623,leftSide
-0.039185,0.983154,-0.088623,leftSide
-0.039185,0.983154,-0.088623,leftSide
-0.037842,0.983521,-0.093262,leftSide
-0.037842,0.983521,-0.093262,leftSide
-0.037842,0.983521,-0.093262,leftSide
-0.037842,0.983521,-0.093262,leftSide
-0.037842,0.983521,-0.093262,leftSide
-0.037842,0.983521,-0.093262,leftSide
-0.037842,0.983521,-0.093262,leftSide
-0.037842,0.983521,-0.093262,leftSide
-0.037231,0.981812,-0.099121,leftSide
-0.037231,0.981812,-0.099121,leftSide
-0.037231,0.981812,-0.099121,leftSide
-0.037231,0.981812,-0.099121,leftSide
-0.037231,0.981812,-0.099121,leftSide
-0.037231,0.981812,-0.099121,leftSide
-0.037231,0.981812,-0.099121,leftSide
-0.037231,0.981812,-0.099121,leftSide
-0.038452,0.984009,-0.102661,leftSide
-0.038452,0.984009,-0.102661,leftSide
-0.038452,0.984009,-0.102661,leftSide
-0.038452,0.984009,-0.102661,leftSide
-0.038452,0.984009,-0.102661,leftSide
-0.038452,0.984009,-0.102661,leftSide
-0.038452,0.984009,-0.102661,leftSide
