x,y,z,Ground Truth
-0.005981,1.001831,-0.049072,rightSide
-0.005981,1.001831,-0.049072,rightSide
-0.005981,1.001831,-0.049072,rightSide
-0.005981,1.001831,-0.049072,rightSide
0.002441,0.985229,-0.036255,rightSide
0.002441,0.985229,-0.036255,rightSide
0.002441,0.985229,-0.036255,rightSide
0.002441,0.985229,-0.036255,rightSide
0.002441,0.985229,-0.036255,rightSide
0.002441,0.985229,-0.036255,rightSide
0.002441,0.985229,-0.036255,rightSide
0.002441,0.985229,-0.036255,rightSide
-0.00647,0.984497,-0.044312,rightSide
-0.00647,0.984497,-0.044312,rightSide
-0.00647,0.984497,-0.044312,rightSide
-0.00647,0.984497,-0.044312,rightSide
-0.00647,0.984497,-0.044312,rightSide
-0.00647,0.984497,-0.044312,rightSide
-0.00647,0.984497,-0.044312,rightSide
-0.006714,0.995972,-0.045166,rightSide
-0.006714,0.995972,-0.045166,rightSide
-0.006714,0.995972,-0.045166,rightSide
-0.006714,0.995972,-0.045166,rightSide
-0.006714,0.995972,-0.045166,rightSide
-0.006714,0.995972,-0.045166,rightSide
-0.006714,0.995972,-0.045166,rightSide
-0.006714,0.995972,-0.045166,rightSide
-0.006592,0.98877,-0.045532,rightSide
-0.006592,0.98877,-0.045532,rightSide
-0.006592,0.98877,-0.045532,rightSide
-0.006592,0.98877,-0.045532,rightSide
-0.006592,0.98877,-0.045532,rightSide
-0.006592,0.98877,-0.045532,rightSide
-0.006592,0.98877,-0.045532,rightSide
-0.006714,0.991577,-0.042114,rightSide
-0.006714,0.991577,-0.042114,rightSide
-0.006714,0.991577,-0.042114,rightSide
-0.006714,0.991577,-0.042114,rightSide
-0.006714,0.991577,-0.042114,rightSide
-0.006714,0.991577,-0.042114,rightSide
-0.006714,0.991577,-0.042114,rightSide
-0.006714,0.991577,-0.042114,rightSide
-0.008667,0.989868,-0.042725,rightSide
-0.008667,0.989868,-0.042725,rightSide
-0.008667,0.989868,-0.042725,rightSide
-0.008667,0.989868,-0.042725,rightSide
-0.008667,0.989868,-0.042725,rightSide
-0.008667,0.989868,-0.042725,rightSide
-0.008667,0.989868,-0.042725,rightSide
-0.008667,0.989868,-0.042725,rightSide
-0.008667,0.985229,-0.043335,rightSide
-0.008667,0.985229,-0.043335,rightSide
-0.008667,0.985229,-0.043335,rightSide
-0.008667,0.985229,-0.043335,rightSide
-0.008667,0.985229,-0.043335,rightSide
-0.008667,0.985229,-0.043335,rightSide
-0.008667,0.985229,-0.043335,rightSide
-0.008423,0.991943,-0.043701,rightSide
-0.008423,0.991943,-0.043701,rightSide
-0.008423,0.991943,-0.043701,rightSide
-0.008423,0.991943,-0.043701,rightSide
-0.008423,0.991943,-0.043701,rightSide
-0.008423,0.991943,-0.043701,rightSide
-0.008423,0.991943,-0.043701,rightSide
-0.008423,0.991943,-0.043701,rightSide
-0.005493,0.986816,-0.044556,rightSide
-0.005493,0.986816,-0.044556,rightSide
-0.005493,0.986816,-0.044556,rightSide
-0.005493,0.986816,-0.044556,rightSide
-0.005493,0.986816,-0.044556,rightSide
-0.005493,0.986816,-0.044556,rightSide
-0.005493,0.986816,-0.044556,rightSide
0.002563,0.989624,-0.029907,rightSide
0.002563,0.989624,-0.029907,rightSide
0.002563,0.989624,-0.029907,rightSide
0.002563,0.989624,-0.029907,rightSide
0.002563,0.989624,-0.029907,rightSide
0.002563,0.989624,-0.029907,rightSide
0.002563,0.989624,-0.029907,rightSide
0.002563,0.989624,-0.029907,rightSide
-0.006226,1.000732,-0.047974,rightSide
-0.006226,1.000732,-0.047974,rightSide
-0.006226,1.000732,-0.047974,rightSide
-0.006226,1.000732,-0.047974,rightSide
-0.006226,1.000732,-0.047974,rightSide
-0.006226,1.000732,-0.047974,rightSide
-0.006226,1.000732,-0.047974,rightSide
-0.006226,1.000732,-0.047974,rightSide
-0.00647,0.989624,-0.043945,rightSide
-0.00647,0.989624,-0.043945,rightSide
-0.00647,0.989624,-0.043945,rightSide
-0.00647,0.989624,-0.043945,rightSide
-0.00647,0.989624,-0.043945,rightSide
-0.00647,0.989624,-0.043945,rightSide
-0.00647,0.989624,-0.043945,rightSide
-0.002075,0.985229,-0.028442,rightSide
-0.002075,0.985229,-0.028442,rightSide
-0.002075,0.985229,-0.028442,rightSide
-0.002075,0.985229,-0.028442,rightSide
-0.002075,0.985229,-0.028442,rightSide
-0.002075,0.985229,-0.028442,rightSide
-0.002075,0.985229,-0.028442,rightSide
-0.002075,0.985229,-0.028442,rightSide
-0.007568,0.984741,-0.037231,rightSide
-0.007568,0.984741,-0.037231,rightSide
-0.007568,0.984741,-0.037231,rightSide
-0.007568,0.984741,-0.037231,rightSide
-0.007568,0.984741,-0.037231,rightSide
-0.007568,0.984741,-0.037231,rightSide
